,lat_x,lng_x,distance
3471,1.38866535,103.90994209549083,1.6434181200236277 km
3472,1.388702,103.8936529,0.3886615647251026 km
3473,1.3887108,103.9075348,1.3810109045783496 km
3474,1.3887476,103.8633586,2.1899483093399237 km
3475,1.3887698,103.7709551,1.4893181891396203 km
3476,1.3887842,103.76991386933652,1.4081407697512074 km
3477,1.38880665,103.8696866241516,2.689461687164013 km
3478,1.3888404,103.8801156376457,1.5909428141816915 km
3479,1.3889425000000002,103.87521398587918,2.1030676767679397 km
3480,1.3889648499999998,103.76824090120564,1.3027320450146747 km
3481,1.38897975,103.76938391305556,1.384333003498964 km
3482,1.3890445,103.89635302840809,0.3085598030549777 km
3483,1.3890717,103.8973868,0.35906202349187166 km
3484,1.3890785,103.8542347,1.3129672725662274 km
3485,1.38908,103.98745,3.4946137890305415 km
3486,1.38909795,103.87598191925191,2.028035682806709 km
3487,1.38909945,103.87714247877798,1.9071187331815465 km
3488,1.3891757,103.8796224,1.65630590732702 km
3489,1.38919985,103.76723527855142,1.2604326901222895 km
3490,1.38920615,103.903930054349,0.979310045958346 km
3491,1.38921875,103.87864127121829,1.7578441211432994 km
3492,1.38925895,103.87649858994004,1.9803305974146386 km
3493,1.3893218,103.9873427,3.521532142182156 km
3494,1.3893479000000002,103.88036763695146,1.5899495118981868 km
3495,1.38944175,103.89537273107982,0.24942302494903276 km
3496,1.3894466,103.88781833136731,0.8886404509669645 km
3497,1.38945465,103.87711298900876,1.924691105044657 km
3498,1.38954025,103.90331133603658,0.9029921296573614 km
3499,1.3895406,103.8797349845855,1.6624538051055415 km
3500,1.3895634499999998,103.7714129031845,1.5867664410639333 km
3501,1.3896229,103.88741389703412,0.9269276947335162 km
3502,1.38964895,103.88853634055404,0.8056668484444274 km
3503,1.3896689,103.90720810494145,1.3237511842570502 km
3504,1.3896758500000002,103.76749652514437,1.3204640808358001 km
3505,1.3897007,103.8558293,1.4961129418003354 km
3506,1.38971025,103.7698510321388,1.479415885287269 km
3507,1.38979405,103.87857242387634,1.7911256480428337 km
3508,1.389801,103.7430688,0.5116577065758585 km
3509,1.3899302,103.8381767,0.5590747108404972 km
3510,1.38996425,103.88653019608122,1.0147209513204785 km
3511,1.3900158,103.9086299886427,1.474630429942925 km
3512,1.3900256999999998,103.90563238111724,1.1442834936601232 km
3513,1.39005585,103.90752842913288,1.3525040600221574 km
3514,1.3901751,103.8945549,0.1973273250318502 km
3515,1.39019045,103.87596644124228,2.0737593193957604 km
3516,1.390259,103.90489870375411,1.0596144714747007 km
3517,1.39032525,103.90298321041064,0.8481129589906278 km
3518,1.3903539,103.860559,1.9805014512387946 km
3519,1.3904025,103.9013531,0.6685229572479259 km
3520,1.39044005,103.90777418125,1.3746765139111599 km
3521,1.3904428,103.90797575845885,1.3969665700527647 km
3522,1.3904729,103.8599561,1.9284556410435383 km
3523,1.39053855,103.8993125620171,0.4447584418801125 km
3524,1.39055585,103.89892097462496,0.4026109284171924 km
3525,1.3905714,103.87994445,1.6958687282972544 km
3526,1.3907092,103.91261470360703,1.9094571189409677 km
3527,1.39076085,103.8855710327449,1.1080816778830258 km
3528,1.39091325,103.90508216841155,1.0715620086696345 km
3529,1.39095825,103.88422291133222,1.2559310595154038 km
3530,1.3909882,103.88917682361112,0.7063159417439825 km
3531,1.3910368,103.88573006151556,1.0879969762858528 km
3532,1.3910774,103.88088316042156,1.626391906624692 km
3533,1.3910933,103.88015544247313,1.7056576685821838 km
3534,1.39110125,103.87986634908604,1.7334234225418308 km
3535,1.3911287,103.90694456469086,1.2768676284560632 km
3536,1.3911294,103.9042688756173,0.9795600966277638 km
3537,1.3911439,103.8501692,1.1896753338778279 km
3538,1.3911732,103.9031446,0.8543946789649446 km
3539,1.3912318,103.87466216864996,2.2528800001447316 km
3540,1.39131415,103.90828251409408,1.4248507156203545 km
3541,1.39141205,103.89058591121452,0.5460649596310075 km
3542,1.3914694,103.90886454956951,1.4892105896832666 km
3543,1.39160995,103.88052844816504,1.6644602354436329 km
3544,1.39166845,103.90790935922558,1.3827051544022118 km
3545,1.39166875,103.86987652118653,2.7638853151636082 km
3546,1.3916766,103.88766402219576,0.870340431257969 km
3547,1.3916914,103.7472554,0.6463782221586736 km
3548,1.39169495,103.8854861515464,1.112706561699412 km
3549,1.3917014,103.89606548887964,0.06463915522252701 km
3550,1.39170235,103.8852732399148,1.1364011501311955 km
3551,1.39176705,103.8733387599992,2.4114819211130794 km
3552,1.39183495,103.88798828899084,0.8343957652129348 km
3553,1.39186875,103.8777842074398,1.9699258629803484 km
3554,1.3918698,103.8790573,1.8282558950596992 km
3555,1.39187155,103.88461607816028,1.2096924644263556 km
3556,1.39201935,103.8994037040664,0.4376098800878584 km
3557,1.39209495,103.87508768342173,2.2513867226114113 km
3558,1.392146,103.7488568,0.6174060418712188 km
3559,1.39215445,103.90585380125567,1.155065005787662 km
3560,1.3921700499999998,103.87468120706389,2.2955127066564947 km
3561,1.3922024,103.7503238,0.6731997980033197 km
3562,1.3922204,103.91353488947236,2.009590701676988 km
3563,1.3922664500000002,103.88864152052815,0.7641756753945559 km
3564,1.39233145,103.87696169399544,2.0625688906988477 km
3565,1.3923485,103.8514741,1.3782169007740968 km
3566,1.3923876,103.8978203,0.27098161528395426 km
3567,1.3923914,103.7443826,0.6607825191189626 km
3568,1.3924692,103.87779882507772,1.970067428434418 km
3569,1.3925178,103.8969944,0.19108263456943664 km
3570,1.39267295,103.880020301875,1.7243801224150623 km
3571,1.39283015,103.87686562982182,2.075857787010935 km
3572,1.39283815,103.90153585150432,0.685182496858129 km
3573,1.39287195,103.90510360216167,1.0783448646141163 km
3574,1.39287405,103.89755906298302,0.2651409066712676 km
3575,1.39287615,103.8887844357595,0.7570095733630351 km
3576,1.39296365,103.9021751904549,0.7576715539582286 km
3577,1.39304775,103.89701429086632,0.2266336733715614 km
3578,1.3931066,103.8963174,0.1815594124678289 km
3579,1.39312105,103.8906728069844,0.5582451843913305 km
3580,1.3931871500000002,103.90881927724728,1.4931124234717206 km
3581,1.3932109,103.8955976,0.16813205304016018 km
3582,1.3932907,103.8766933,2.098668693648642 km
3583,1.3933659,103.9020132,0.749671287614658 km
3584,1.3934272,103.89226819532072,0.4059971212173965 km
3585,1.3934908,103.8944045,0.23215820824465525 km
3586,1.39351855,103.8751890203441,2.267627646913412 km
3587,1.39351875,103.88790830255267,0.86694302001913 km
3588,1.3936838,103.87401545920076,2.399346071604112 km
3589,1.3937045499999998,103.88083569352222,1.6453203043394309 km
3590,1.3938737,103.87852543728044,1.902660380034923 km
3591,1.3939865,103.8892811,0.7354221885295174 km
3592,1.3940483,103.74491811049538,0.47460754978582576 km
3593,1.3940498,103.87333817017384,2.478336798176066 km
3594,1.39408495,103.90935039717492,1.5655429073435418 km
3595,1.3942117,103.8950159,0.28317262908033786 km
3596,1.39423435,103.89218547352408,0.4622463354570655 km
3597,1.3942358,103.90299197542323,0.8814483595513573 km
3598,1.394249,103.9013247,0.7086382533513196 km
3599,1.3942802,103.90212688801184,0.7925518054201726 km
3600,1.39431045,103.90356065094517,0.94414481714621 km
3601,1.3943474,103.7481232,0.3614209069880004 km
3602,1.3943971,103.8745027257213,2.3540599552733257 km
3603,1.3944099,103.87521620604323,2.275509969626597 km
3604,1.3944322,103.87536294442192,2.2596527169088336 km
3605,1.3944569,103.88749,0.9406730365528716 km
3606,1.39447645,103.87345631438554,2.470690907999986 km
3607,1.39455765,103.891420268212,0.552098476925601 km
3608,1.3947962,103.8813123547986,1.6140511063085539 km
3609,1.3948505,103.8775896766819,2.0218217075944187 km
3610,1.39485825,103.90126601187256,0.7323357744389162 km
3611,1.39490445,103.87994825262744,1.7650542340792954 km
3612,1.3949801,103.9107893,1.7415144232003283 km
3613,1.3950306,103.8729167,2.5384641707857183 km
3614,1.3950661,103.9004702685658,0.6684421988242916 km
3615,1.3950779,103.9039551267403,1.0141689472439064 km
3616,1.3952052,103.7448605,0.3828378375908014 km
3617,1.39522095,103.75104779526752,0.4793824751073198 km
3618,1.39529885,103.91442588956058,2.145249230575628 km
3619,1.3954025,103.91012583925873,1.6801582599696891 km
3620,1.39542625,103.89518065036978,0.4140090615609289 km
3621,1.395536,103.8876106,0.9738028629704557 km
3622,1.3955935,103.8990262464462,0.5841227029682979 km
3623,1.39560535,103.89016188195824,0.7334049258425821 km
3624,1.3957604,103.8882269,0.9243859060101711 km
3625,1.39586815,103.91206222585326,1.9017042182023773 km
3626,1.3958683,103.91531983818668,2.1840933323533642 km
3627,1.39607565,103.8886403636496,0.9026823901399026 km
3628,1.39612695,103.88814597805325,0.9524725989729091 km
3629,1.39613415,103.89916700744284,0.6394630262367534 km
3630,1.39616905,103.87480899079968,2.3535241068522916 km
3631,1.3961947,103.9026012527652,0.935324312845591 km
3632,1.39620575,103.88010257645512,1.783022007835714 km
3633,1.39626625,103.90634690201438,1.310260688796465 km
3634,1.3962775,103.90101738553918,0.7974345817442698 km
3635,1.3963709,103.9090457,1.5952854297595194 km
3636,1.3963961,103.87770712841984,2.0455701099620787 km
3637,1.3964192,103.7511057,0.4299087183301202 km
3638,1.3965353500000002,103.87952437645512,1.8550723369792357 km
3639,1.39655385,103.91426623866086,2.0822486967965474 km
3640,1.3967208,103.90859402372688,1.561170358648654 km
3641,1.3968625,103.87995962821222,1.8197818594828101 km
3642,1.39690085,103.8962975841642,0.582742414849235 km
3643,1.3969258999999998,103.91571370194248,2.084041347631732 km
3644,1.3969873,103.90586281419024,1.2947608021728787 km
3645,1.39702045,103.90941104472624,1.6579333379593055 km
3646,1.39704825,103.89393329199906,0.6166396945823139 km
3647,1.39711295,103.89906227116558,0.7193543745834913 km
3648,1.39714485,103.89542195317568,0.6026985998596668 km
3649,1.3972473,103.91484940518244,2.0232413480259885 km
3650,1.3972783,103.8964880897116,0.6274308730240926 km
3651,1.3973033,103.91600154504415,2.054121374505171 km
3652,1.3973125,103.90609014831072,1.3337414081751795 km
3653,1.39733995,103.899982706536,0.8001463585922753 km
3654,1.39734855,103.89235330638869,0.715746142204745 km
3655,1.39741065,103.88134762712414,1.6954817739346146 km
3656,1.3974957,103.8958942220741,0.6430703755111774 km
3657,1.3975446,103.90886855328944,1.623846618008115 km
3658,1.3975497,103.91784535867625,2.102988240179872 km
3659,1.3975637,103.889479,0.9315913704963233 km
3660,1.39763685,103.9176573728072,2.0857374322793425 km
3661,1.39775875,103.91635621601004,2.019525699850303 km
3662,1.3977599500000002,103.89914726366344,0.7848158958032597 km
3663,1.397772,103.750108,0.30192972329665074 km
3664,1.3978363,103.75101177471556,0.4027486712102454 km
3665,1.39786715,103.9002485581332,0.8642375055064123 km
3666,1.39792005,103.91714348378213,2.034566406369703 km
3667,1.3979504,103.8964666,0.7003095595384807 km
3668,1.3979736,103.89746263492816,0.7283547757723077 km
3669,1.3979993,103.91793847063828,2.0619875205799216 km
3670,1.39815025,103.89956513375516,0.8460255358358905 km
3671,1.3981503,103.8186654,0.10980175654049545 km
3672,1.39816805,103.8958414721767,0.7168987720026906 km
3673,1.3982098,103.91760101028372,2.0252515240100584 km
3674,1.3982945,103.87489037114084,2.405258646657594 km
3675,1.39830805,103.9173783262608,2.005293894248555 km
3676,1.3983307,103.8790664,1.9689773266653188 km
3677,1.39839905,103.89256607034316,0.8093729173108425 km
3678,1.398405,103.888611,1.0656981642860457 km
3679,1.3984349,103.907281,1.5095862670275824 km
3680,1.3984410500000002,103.82216494435492,0.48876182696711673 km
3681,1.3984442,103.88962607213378,0.9910099866843998 km
3682,1.3984599000000002,103.89773725348836,0.788954201219638 km
3683,1.3984628,103.9190743,2.072965650338057 km
3684,1.3984716,103.88896958012867,1.0427064658467926 km
3685,1.3985257,103.8192616,0.18800542536058673 km
3686,1.398628,103.89699085395486,0.7847665254050398 km
3687,1.39866725,103.9085652337302,1.6472616686561719 km
3688,1.3987241,103.7471779,0.13388718120363835 km
3689,1.3987451,103.7480621,0.15247037433264451 km
3690,1.3987658,103.9098696492252,1.7815985998005717 km
3691,1.3987858,103.8179545,0.1336555220899766 km
3692,1.3988843000000002,103.91680694045505,1.921730682178586 km
3693,1.3989492,103.90817881488292,1.6245514089598156 km
3694,1.39902955,103.90719106965736,1.5346042021590207 km
3695,1.39907685,103.75084233230456,0.4187836916499738 km
3696,1.399258,103.88873808620733,1.1238962041773268 km
3697,1.3993090499999998,103.91509862474248,1.8121195653800477 km
3698,1.39937205,103.74920036122894,0.2849079738025842 km
3699,1.3994746500000002,103.91255569721956,1.7292447626574865 km
3700,1.39957445,103.88953728280411,1.0941900134096232 km
3701,1.3996235499999998,103.91737090775143,1.872542660693869 km
3702,1.3996653499999998,103.8998812698095,1.0080648330184767 km
3703,1.3997054,103.89091928493724,1.0211560822318746 km
3704,1.3997063,103.88879840590312,1.156926466311573 km
3705,1.3997906,103.91553604562624,1.7772184480596258 km
3706,1.40000465,103.88985924390252,1.1118742288647472 km
3707,1.4000216,103.9172461,1.8268307549089076 km
3708,1.4000849,103.90578518338684,1.4747025726080705 km
3709,1.40010575,103.90648873010582,1.5377457861711616 km
3710,1.40012725,103.91961310112792,1.9450962380641648 km
3711,1.4003259,103.91687420357744,1.7787701115302879 km
3712,1.4003559,103.9009703340439,1.1357426331843063 km
3713,1.4004542,103.89937406735528,1.060901378261814 km
3714,1.4005713,103.8222511,0.5903023844898615 km
3715,1.40060325,103.91892329569896,1.859673259171119 km
3716,1.4007036,103.89892360722754,1.067151042098279 km
3717,1.40072155,103.91076839507788,1.572231811127283 km
3718,1.40073445,103.91169582672772,1.5785801101392 km
3719,1.4007618,103.914711,1.6459791749102692 km
3720,1.40077825,103.898435254595,1.0567311812258893 km
3721,1.40083605,103.91318080738117,1.5938459424955131 km
3722,1.4008538,103.91133981596975,1.5616496832983733 km
3723,1.4009397,103.89726215543872,1.0412352804522134 km
3724,1.40106215,103.90447498542292,1.440107076967755 km
3725,1.4010832,103.90794237226194,1.5506933539698033 km
3726,1.4011046500000002,103.9164636157126,1.6814424386827342 km
3727,1.40115325,103.89333175025529,1.0729791766074863 km
3728,1.4015189499999998,103.91449684115965,1.5589874193732278 km
3729,1.40155135,103.89007154494747,1.2453094814900236 km
3730,1.40157255,103.89206709957668,1.1565745715885756 km
3731,1.4015838,103.89583094516632,1.0941734883374223 km
3732,1.4016228000000002,103.89401853691726,1.1098662284392906 km
3733,1.40162445,103.89144666256864,1.1863906327004685 km
3734,1.40165785,103.91184046246978,1.4790526138483522 km
3735,1.4016716,103.91873287012989,1.7485044322138392 km
3736,1.40169935,103.91283341535988,1.4924930089240354 km
3737,1.40173735,103.91812792385494,1.7065109213679197 km
3738,1.40179315,103.89317529975744,1.1458378840601415 km
3739,1.40192215,103.9125164732976,1.4616359054316108 km
3740,1.4020318,103.90169169862102,1.3355402014980726 km
3741,1.40205705,103.74667353841794,0.5066031041491551 km
3742,1.4020999,103.8927139,1.1911654987291478 km
3743,1.40212915,103.9138642149625,1.4737773012957698 km
3744,1.40213245,103.91220891361915,1.432936964912149 km
3745,1.40214335,103.91760552385496,1.6381710646145564 km
3746,1.402195,103.91111034662886,1.4117908588658485 km
3747,1.40222845,103.89740719801632,1.1842632334106256 km
3748,1.4022893,103.8920392,1.2326593825114722 km
3749,1.40232305,103.90315755753768,1.4526891617053994 km
3750,1.4023268,103.89577065,1.1760825767673198 km
3751,1.4023845,103.8929213,1.2159686590129954 km
3752,1.4023951,103.91187689666116,1.398764247404081 km
3753,1.4024641999999998,103.91072714662886,1.3795225694506286 km
3754,1.4024843,103.90755895496648,1.406153077298066 km
3755,1.4025291,103.8147282,0.6485251061778428 km
3756,1.4025756,103.91426074849812,1.4397920913712563 km
3757,1.4026646,103.91149308845556,1.3639655604915737 km
3758,1.4027297,103.7502941,0.6582504412820122 km
3759,1.4027848500000002,103.89315724487876,1.2533562551385828 km
3760,1.40278825,103.90541807123724,1.4425467102091274 km
3761,1.4028937,103.7516951254775,0.7609325490441953 km
3762,1.4029169,103.9000407488618,1.3404908058604617 km
3763,1.4029299,103.89503915244502,1.2433287558161479 km
3764,1.4029802,103.90765647513112,1.3502598280400786 km
3765,1.40303015,103.91706444199409,1.5231277188260408 km
3766,1.4031478,103.9006581467106,1.3911602787389508 km
3767,1.4031489,103.8990163255596,1.326133629508218 km
3768,1.4031915,103.894697,1.27428480337818 km
3769,1.4033097,103.79522269520362,2.597313707618656 km
3770,1.40333995,103.90022014082686,1.39134558902794 km
3771,1.4033731,103.90400087262664,1.4501953970040502 km
3772,1.4034122,103.89868316256096,1.3436736070404092 km
3773,1.4034183,103.8964235,1.3005477352431747 km
3774,1.40349265,103.74864989132668,0.6731657649276079 km
3775,1.40359885,103.8932776003724,1.3390287709945783 km
3776,1.4036303,103.74815658607046,0.6791478422372501 km
3777,1.40374655,103.89864297532552,1.3782109839850023 km
3778,1.4038703,103.90878698729448,1.2322301508788092 km
3779,1.4039087499999998,103.8956763292002,1.3507443523130391 km
3780,1.4039361,103.8186267,0.7079100727371352 km
3781,1.40395735,103.90089649975198,1.4836842452865722 km
3782,1.4039628,103.8952956011628,1.3567157692992866 km
3783,1.4039974000000002,103.75061442706108,0.7988543687207016 km
3784,1.40402425,103.746843790386,0.7202551314413155 km
3785,1.40402545,103.8997521642408,1.4438211395139435 km
3786,1.40414335,103.74835746546026,0.7383557099412505 km
3787,1.4041611,103.89932767954544,1.4432982567021877 km
3788,1.40417205,103.89612556090805,1.3815324934277782 km
3789,1.40418695,103.90058130258316,1.493248907092219 km
3790,1.4042572,103.89877514710687,1.4365601800174788 km
3791,1.40432085,103.90833461879365,1.1903955411196108 km
3792,1.4044862,103.89569519226804,1.4146214580507437 km
3793,1.4047347,103.9098644057952,1.1275508889186154 km
3794,1.4048129500000002,103.9142489232469,1.2071569091955796 km
3795,1.4048815,103.89840070153384,1.493811916797698 km
3796,1.4049388,103.91040860702164,1.104810500512053 km
3797,1.4050285,103.9071906,1.1435635454625628 km
3798,1.4054086,103.89968041981196,1.5714894959663497 km
3799,1.4054137,103.91268277654328,1.0886053996735174 km
3800,1.4056093,103.9097399402614,1.0314334911939131 km
3801,1.4056160000000002,103.91076743046412,1.031770639719809 km
3802,1.4056329,103.90860847431615,1.0422526929337066 km
3803,1.4057843,103.9065487,1.0882035466855364 km
3804,1.4058546,103.90579158046026,1.1151108120842164 km
3805,1.40592365,103.91041867615932,0.9959776868536803 km
3806,1.405934,103.89804347624585,1.6000605279609614 km
3807,1.40595035,103.90835694646924,1.0128481894864898 km
3808,1.4059769000000002,103.89599381679731,1.5802775826596613 km
3809,1.40598685,103.89570929876886,1.5805594295789616 km
3810,1.40599755,103.89651737716495,1.5857149210775983 km
3811,1.40607045,103.91233476853064,1.008640713009101 km
3812,1.40611565,103.90553754681588,1.1021409951607903 km
3813,1.4062931,103.90841491393884,0.9744234127229484 km
3814,1.40642555,103.90883295944812,0.9517240598740239 km
3815,1.4066031,103.90207073683268,1.2879870580934405 km
3816,1.40669035,103.91140464087464,0.9211693332709792 km
3817,1.4069518,103.8979135,1.6239066648769085 km
3818,1.40726615,103.91061600625,0.84861143000587 km
3819,1.4073674500000002,103.90035263927878,1.3753321438073043 km
3820,1.40767045,103.9108003944596,0.8055255177413366 km
3821,1.40770155,103.89981713215607,1.4017348720275284 km
3822,1.4079749,103.89759877592616,1.5959566353400405 km
3823,1.40804245,103.8965461452622,1.6961849841547987 km
3824,1.4081525,103.8988746,1.4629688937746403 km
3825,1.4082335499999998,103.89795315117568,1.54763171599174 km
3826,1.4082846999999998,103.89698744048916,1.640277806656253 km
3827,1.4085085,103.8919886,1.899466465325198 km
3828,1.40876875,103.89681909997137,1.6340289817503326 km
3829,1.40890185,103.89836699183896,1.472467859816928 km
3830,1.4090714,103.9013588201766,1.1747305429019232 km
3831,1.40947825,103.90057566673144,1.225642763582059 km
3832,1.40970185,103.89986120312894,1.2841580389423881 km
3833,1.40987365,103.90177842023417,1.0879438630511284 km
3834,1.4100292,103.8982902404396,1.4283189461541101 km
3835,1.41058425,103.9015444566178,1.0729704872667827 km
3836,1.41090365,103.9013029230459,1.0820790315560767 km
3837,1.4110086,103.9003954,1.1705300927041506 km
3838,1.412122,103.89979549229022,1.1950936581074578 km
3839,1.41230955,103.89939185498454,1.2334974042153313 km
3840,1.41247675,103.89896674704607,1.275477643183254 km
3841,1.41309925,103.83741240742556,0.6839053214508015 km
3842,1.4135342,103.8366247,0.5879422912706865 km
3843,1.4139485,103.83528858080246,0.4585468122150477 km
3844,1.41429805,103.8396567063853,0.8176103292929892 km
3845,1.41439935,103.83719568172816,0.5735669280056614 km
3846,1.4144860499999998,103.8368710638626,0.5386581978819657 km
3847,1.414822,103.843381,1.1916398287317669 km
3848,1.41483,103.84002753628975,0.8335719744014003 km
3849,1.4151113,103.83301814540516,0.2512700803548738 km
3850,1.41561395,103.84242423067354,1.0690740046921325 km
3851,1.4156369999999998,103.8366929264328,0.4561014340162687 km
3852,1.4156664,103.84139969369268,0.9560422105528766 km
3853,1.41596215,103.83313947206422,0.1581513929437531 km
3854,1.4162581,103.83603344331551,0.36187851647155933 km
3855,1.4162861,103.8992089,1.22863333021925 km
3856,1.4163173,103.83508262145509,0.2620166540779592 km
3857,1.4163557999999998,103.84144701339864,0.9490935123406075 km
3858,1.41649725,103.8309150337169,0.24980891687549697 km
3859,1.4165054,103.8436255,1.1886729725984573 km
3860,1.41665755,103.83740224941548,0.4986443870792214 km
3861,1.4167474,103.84140429155036,0.9401468930346545 km
3862,1.4169323500000002,103.83669460001312,0.4163893385570766 km
3863,1.4170170999999998,103.84503465472268,1.3421317139270292 km
3864,1.41708855,103.8393657,0.711394420224296 km
3865,1.417282,103.8461401,1.4645835301055572 km
3866,1.41730475,103.84822277473846,1.6963347387258823 km
3867,1.4175065,103.832324539314,0.07419310245831419 km
3868,1.4176134,103.8440696719844,1.2343936850368595 km
3869,1.41791385,103.84434038759042,1.265618321326304 km
3870,1.41804045,103.84109709648962,0.9062437665404377 km
3871,1.4180438,103.8405602,0.8467326483214983 km
3872,1.4180703,103.8387971,0.651810797175318 km
3873,1.418103,103.84560500471248,1.4072434992378535 km
3874,1.41833035,103.84202100681084,1.0115785763150262 km
3875,1.418371,103.83500488172776,0.2504177062045698 km
3876,1.4184226,103.8411243963387,0.9136200475258736 km
3877,1.4184296,103.83838034714525,0.6120244610777287 km
3878,1.4184416,103.8427206682858,1.0903039145114122 km
3879,1.41868405,103.83210662085229,0.17357920919108014 km
3880,1.41870295,103.84782621163892,1.6586108052988198 km
3881,1.4187248,103.8339516,0.18356091128324328 km
3882,1.41881135,103.84117172166664,0.9252044344126141 km
3883,1.4188600500000002,103.84480223715197,1.3257489633902118 km
3884,1.4189012,103.83911375,0.7029384507843913 km
3885,1.4190328,103.8420690901745,1.0278069551400877 km
3886,1.41909175,103.84303888410184,1.1352464025572653 km
3887,1.4191376999999998,103.83291690589552,0.19411161559206289 km
3888,1.4194215,103.8421411908078,1.0441306003529551 km
3889,1.41974085,103.8361781981992,0.44117430706203703 km
3890,1.4198561,103.71931356793988,3.98307498966963 km
3891,1.4198656,103.84683706285972,1.5663374322529244 km
3892,1.4201996,103.84067062130988,0.9107571584674187 km
3893,1.42031575,103.8449267991856,1.3684851156909361 km
3894,1.4203217,103.718184306534,4.113783288114907 km
3895,1.420404,103.84042359091026,0.8931766244029523 km
3896,1.42054715,103.83845051694026,0.7021550370445983 km
3897,1.42055045,103.83611559363916,0.4943789422785513 km
3898,1.42075795,103.83803485137337,0.6750483442779128 km
3899,1.4209385,103.8361094498475,0.5251934209200907 km
3900,1.4213002,103.83741159839212,0.6563597169984283 km
3901,1.4213263,103.83630116339762,0.5715737621874715 km
3902,1.4218023,103.8392679794518,0.8534825991535426 km
3903,1.42266925,103.84415773091727,1.2643130321394527 km
3904,1.4227615,103.84056343484136,0.9635733438655654 km
3905,1.4228304,103.8482815196034,1.6485093778795814 km
3906,1.4231191,103.8465415,1.4619239581756989 km
3907,1.4232151000000002,103.84826425,1.628345601687207 km
3908,1.42324295,103.84912907823652,1.7148067664818996 km
3909,1.42336745,103.83261672036149,0.6629226348685274 km
3910,1.42377375,103.8317870689168,0.718976763930022 km
3911,1.42377865,103.8473603492172,1.510903503590528 km
3912,1.4241899,103.8449321,1.2481379167309066 km
3913,1.42421215,103.8490719716055,1.6688807074536607 km
3914,1.4243288500000002,103.84822482554188,1.5761110256257724 km
3915,1.42442185,103.83388657777544,0.5690034945131035 km
3916,1.42476395,103.8339161681552,0.5313957142946287 km
3917,1.4254052,103.84562058425318,1.262911221448822 km
3918,1.4254606,103.8259617,1.0985178609666866 km
3919,1.42607355,103.8299186918859,0.6776555783141589 km
3920,1.4261074,103.84603171933642,1.2813399010482798 km
3921,1.4261522000000002,103.8472817,1.4138399077408383 km
3922,1.42624035,103.848421140429,1.5344385654053216 km
3923,1.4263979,103.82774144707196,0.8756597209369077 km
3924,1.42642655,103.8440936,1.065002422074987 km
3925,1.4264349,103.8289627518587,0.750192187490511 km
3926,1.42646335,103.84494385,1.154074014834081 km
3927,1.4265523,103.7784237,0.8184428446387472 km
3928,1.4265582,103.84840454740412,1.5249041482786219 km
3929,1.42655885,103.83095734812063,0.551920958103352 km
3930,1.4265634,103.8245381,1.2075544644517286 km
3931,1.4265688,103.8268571594262,0.9608264741253785 km
3932,1.4265721,103.83325611735007,0.3723721940338266 km
3933,1.42683795,103.83241227564815,0.40771765736242743 km
3934,1.42684315,103.84927309687409,1.613638029717817 km
3935,1.4269858,103.77474179863997,0.6165575035961075 km
3936,1.42708575,103.84278783203123,0.9044823521718156 km
3937,1.4271139000000002,103.84222500941428,0.8437434377819226 km
3938,1.4271284,103.840722,0.6857652574209343 km
3939,1.427188,103.77338925,0.5946249198585781 km
3940,1.4273101,103.84172060693253,0.7836755887470936 km
3941,1.4274049,103.84569545553924,1.2108424301160619 km
3942,1.4274512499999998,103.84135558916658,0.740245336875016 km
3943,1.4275711,103.78575216457712,0.8362158174782267 km
3944,1.4275926,103.7773106,0.6532064950717718 km
3945,1.4275975,103.834535,0.21067287005626498 km
3946,1.4276605999999998,103.84650925795232,1.295330603450235 km
3947,1.427695,103.84219012492916,0.8226241517392676 km
3948,1.4277126,103.84569596407226,1.205029209284915 km
3949,1.4279007,103.77401221108758,0.5109531844748438 km
3950,1.4279078,103.79529045803476,0.23247094692621684 km
3951,1.4279188,103.7756486,0.5382045845569107 km
3952,1.42799405,103.84246661978598,0.845679410539403 km
3953,1.4281394,103.7728876,0.5021971599829708 km
3954,1.4282091,103.8366501,0.2283256195812688 km
3955,1.4282397,103.7781334,0.6543252092532837 km
3956,1.4283557,103.7804964,0.8502149711931968 km
3957,1.4284027,103.79262374371804,0.13218067132804265 km
3958,1.42847465,103.79387053905155,0.13702404738149507 km
3959,1.4285368,103.84849808051828,1.5049138705532217 km
3960,1.4286257,103.79540050697038,0.2738627938097367 km
3961,1.4286672,103.84919299029958,1.5812358176595143 km
3962,1.4286932,103.8334882,0.18806849073659346 km
3963,1.4287185999999998,103.7946961816875,0.2162800194255223 km
3964,1.42874645,103.84086783708608,0.6569726886191382 km
3965,1.4287726,103.77463218893196,0.41911385534529233 km
3966,1.4288378,103.847248431304,1.3641490248127166 km
3967,1.42886385,103.84523755,1.140524860628497 km
3968,1.42887845,103.84840048222335,1.4920191156664966 km
3969,1.42887915,103.82891805,0.6802561330335435 km
3970,1.4290407,103.7720746,0.4445777407899646 km
3971,1.42909595,103.82954837264418,0.6084584581705679 km
3972,1.42916795,103.83080018122214,0.4689268132710045 km
3973,1.42918835,103.78619367547496,0.7840025967797042 km
3974,1.4292281,103.7837019,0.8902808632605599 km
3975,1.4292403,103.849496,1.6127827942366486 km
3976,1.4292432000000002,103.79358441220953,0.2073311753094659 km
3977,1.42929965,103.8416333,0.7377961555089272 km
